RESPONDENT_ID,StartDate,EndDate,RecordedDate,Status,Progress,durationinseconds,Finished,IPAddress,ResponseId,LocationLatitude,LocationLongitude,Meta_Info_Browser,Meta_Info_Version,Meta_Info_Operating_System,Meta_Info_Resolution,DistributionChannel,UserLanguage,RelevantIDDuplicate,RelevantIDDuplicateScore,RelevantIDFraudScore,Q_RelevantIDLastStartDate,SC0,consent,pre_informed,pre_trust_1,pre_trust_2,pre_trust_3,pre_trust_4,pre_trust_5,pre_trust_6,pre_learning_1,pre_learning_2,pre_risk_1,pre_risk_2,Media_use_1,Media_use_2,Media_use_3,Media_use_4,Media_use_5,Media_use_6,Media_use_7,Film_Clip_Instructio,source_blkwo_bright_1,source_blkwo_bright_2,source_blkwo_bright_3,source_blkwo_bright_4,source_blkwo_bright_5,source_blkwo_bright_6,view_blkwo_bright_1,view_blkwo_bright_2,view_blkwo_bright_3,source_blkwo_stancil_1,source_blkwo_stancil_2,source_blkwo_stancil_3,source_blkwo_stancil_4,source_blkwo_stancil_5,source_blkwo_stancil_6,view_blkwo_stancil_1,view_blkwo_stancil_2,view_blkwo_stancil_3,source_blkman_lyles_1,source_blkman_lyles_2,source_blkman_lyles_3,source_blkman_lyles_4,source_blkman_lyles_5,source_blkman_lyles_6,view_blkman_lyles_1,view_blkman_lyles_2,view_blkman_lyles_3,source_blkma_pyr_1,source_blkma_pyr_2,source_blkma_pyr_3,source_blkma_pyr_4,source_blkma_pyr_5,source_blkma_pyr_6,view_blkma_pyronneau_1,view_blkma_pyronneau_2,view_blkma_pyronneau_3,source_whtwo_Behrman_1,source_whtwo_Behrman_2,source_whtwo_Behrman_3,source_whtwo_Behrman_4,source_whtwo_Behrman_5,source_whtwo_Behrman_6,view_whtwo_behrman_1,view_whtwo_behrman_2,view_whtwo_behrman_3,source_whtwo_gallagh_1,source_whtwo_gallagh_2,source_whtwo_gallagh_3,source_whtwo_gallagh_4,source_whtwo_gallagh_5,source_whtwo_gallagh_6,view_whtwo_gallagher_1,view_whtwo_gallagher_2,view_whtwo_gallagher_3,source_whtman_gansky_1,source_whtman_gansky_2,source_whtman_gansky_3,source_whtman_gansky_4,source_whtman_gansky_5,source_whtman_gansky_6,view_whtman_gansky_1,view_whtman_gansky_2,view_whtman_gansky_3,source_whtman_keatin_1,source_whtman_keatin_2,source_whtman_keatin_3,source_whtman_keatin_4,source_whtman_keatin_5,source_whtman_keatin_6,view_whtman_keating_1,view_whtman_keating_2,view_whtman_keating_3,transport_david_1,transport_david_2,transport_david_3,identification_david_1,identification_david_2,identification_david_3,identification_david_4,identification_david_5,post_knowledge_david_1,post_knowledge_david_2,post_knowledge_david_3,transport_ruthie_1,transport_ruthie_2,transport_ruthie_3,identification_ruthie_1,identification_ruthie_2,identification_ruthie_3,identification_ruthie_4,identification_ruthie_5,post_knowledge_ruthie_1,post_knowledge_ruthie_2,post_knowledge_ruthie_3,post_interested,post_questions,post_interest_1,post_interest_2,post_interest_3,post_risk_1,post_risk_2,race_film_1,race_film_2,race_film_3,race_film_4,moralgrand_prestige_1,moralgrand_prestige_2,moralgrand_prestige_3,moralgrand_prestige_4,needtobelong_1,needtobelong_2,needtobelong_3,needtobelong_4,needtobelong_5,Racial_Thermometer_1,Racial_Thermometer_2,Racial_Thermometer_3,Racial_Thermometer_4,Racial_Thermometer_5,Racial_Thermometer_6,Racial_Thermometer_7,Racial_Thermometer_8,Racial_Thermometer_9,Racial_Thermometer_10,science_major,science_experience_1,science_experience_2,science_experience_3,science_experience_4,science_experience_99,science_experience_2_TEXT,science_experience_4_TEXT,born_again,recall,open_ended_TEXT,gender,age,zip,region,ethnicity,hispanic,children,division,education,employment,familial_origin,home,income,licensed_driver,marital,military_status,msa,neighborhood,political_ideology,political_party_preference,religiosity,religious_identity,sexual_orientation,state,voter_registration_usa,BLKWO_Bright_Ruthie_Science,BLKWO_Bright_Ruthie_Culture,BLKWO_Bright_David_Science,BLKWO_Bright_David_Culture,BLKWO_Stancil_Ruthie_Culture,BLKWO_Stancil_David_Science,BLKWO_Stancil_David_Culture,BLKWO_Stancil_Ruthie_Science,BLKMAN_Lyles_Ruthie_Science,BLKMAN_Lyles_Ruthie_Culture,BLKMAN_Lyles_David_Science,BLKMAN_Lyles_David_Culture,BLKMAN_Pyronneau_David_Science,BLKMAN_PYRONNEAU_Ruthie_Culture,BLKMAN_PYRONNEAU_Ruthie_Science,BLKMAN_PYRONNEAU_David_Culture,WHTMAN_Keating_David_Culture,WHTMAN_Keating_Ruthie_Culture,WHTMAN_Keating_Ruthie_Science,WHTMAN_Keating_David_Science,WHTMAN_Gansky_Ruthie_Science,WHTMAN_Gansky_Ruthie_Culture,WHTMAN_Gansky_David_Culture,WHTMAN_Gansky_David_Science,WHTWO_Gallagher_Ruthie_Science,WHTWO_Gallagher_Ruthie_Culture,WHTWO_Gallagher_David_Science,WHTWO_Gallagher_David_Culture,WHTWO_Behrman_David_Culture,WHTWO_Behrman_Ruthie_Science,WHTWO_Behrman_Ruthie_Culture,WHTWO_Behrman_David_Science,Zdurationinseconds,duration_exclude,media_use,pre_learning,pre_riskbenefit,trust_all,source_blkwo_bright_warm,source_blkwo_bright_expert,view_blkwo_bright,source_blkwo_stancil_warm,source_blkwo_stancil_expert,view_blkwo_stancil,source_blkman_lyles_warm,source_blkman_lyles_expert,view_blkman_lyles,source_blkman_pyr_warm,source_blkman_pyr_expert,view_blkman_pyr,source_whtwo_beh_warm,source_whtwo_beh_expert,view_whtwo_beh,source_whtwo_gal_warm,source_whtwo_gal_expert,view_whtwo_gal,source_whtman_gansky_warm,source_whtman_gansky_expert,view_whtman_gansk,source_whtman_keat_warm,source_whtman_keat_expert,view_whtman_keat,transport_david,identification_david,transport_ruthie,identification_ruthie,post_interest_all,post_riskbenefit,race_film_all,moral_all,need_all,postknowledge_david_1_scored,postknowledge_david_2_scored,postknowledge_david_3_scored,david_knowledge_score,postknowledge_ruthie_1_scored,postknowledge_ruthie_2_scored,postknowledge_ruthie_3_scored,ruthie_knowledge_score,nonmale,female,ethnicity_white,ethnicity_black,poli3,science_experience_score,condition,alb,sci_gend_f,sci_race_blk,intro_sci,warm,expert,Zruthie_knowledge_score,Zdavid_knowledge_score,knowledge
iPd19663df8edaf28b,12/22/2022 22:33:55,12/22/2022 22:52:05,12/22/2022 22:52:06,0,100,1089,1,70.191.134.95,R_1Ed5lIYfCe8bP3E,32.5938,-83.642,Chrome,108.0.0.0,Windows NT 10.0,1366x768,anonymous,EN, ,0,5,10/14/1582 0:00:00,64,1,5,4,5,5,4,5,4,6,6,7,5,4,5,5,5,4,4,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,5,5,5,4,5,7,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,5,5,6,5,6,7,6,2,2,2, , , , , , , , , , , ,4,4,5,6,5,6,6,5,6,6,6,6,5,5,6,5,4,4,4,5,60,60,10,60,60,60,60,70,60,10,0,1, , , , ,-99,-99,0,8,awesome survey great insights,1,34,31008,3,1,2,1,5,6,1,4,4,6,1,3,1,4680,2,6,6,1,99,1,GA,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , ,-.226536139985176,1,4.57142857142857,6,6,4.5, , , , , , , , , , , , ,4.66666666666667,4.66666666666667,6.33333333333333, , , , , , , , , ,5.33333333333333,6, , ,5.33333333333333,6,5.75,5.5,4.4,1,1,0,2, , , , ,0,0,1,0,3,1,23,0,1,0,0,4.66666666666667,4.66666666666667, ,-.39435464854896,-.39435464854896
iPd1d1bf079c5f02ae,12/21/2022 13:40:30,12/21/2022 14:00:29,12/21/2022 14:00:30,0,100,1199,1,75.7.28.200,R_2c8wHuzvbj3gT8l,41.3704,-81.8587,Chrome,108.0.0.0,Windows NT 10.0,1920x1080,anonymous,EN, ,0,0,10/14/1582 0:00:00,44,1,2,1,2,2,2,5,2,7,6,5,5,2,2,2,3,2,2,3,4,3,3,4,3,4,4,4,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,6,6,7,7,3,7,6,2,-1,1,1,5,5,6,6,4,4,4,5,4,4,7,7,7,7,4,3,2,3,2,90,90,30,90,50,90,90,60,70,80,1, ,1, , , ,medical,-99,1,3,It was an interesting topic and an intriguing question and story.,1,53,44138,2,1,2,1,3,6,1,3,4,5,1,3,1,1692,2,6,6,7,1,1,OH,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-.198646288353811,1,2.28571428571429,6.5,5,2.33333333333333,3.33333333333333,3.66666666666667,4.66666666666667,3.33333333333333,3.66666666666667,4.66666666666667, , , , , , , , , , , , , , , , , , , , ,6,6,5.66666666666667,4,4.25,7,2.8, , , , ,1,0,1,2,0,0,1,0,3,1,2,1,1,1,0,3.33333333333333,3.66666666666667,-.667059981365215, ,-.667059981365215
iPd237c81886efc4bd,12/21/2022 23:31:58,12/22/2022 0:16:43,12/22/2022 0:16:43,0,100,2685,1,108.86.184.200,R_VIpDetaNd4E1BG9,38.9683,-95.2695,Chrome,104.0.0.0,Android 9,412x823,anonymous,EN, ,0,5,10/14/1582 0:00:00,57,1,3,5,5,5,5,1,4,7,7,6,7,3,3,1,2,3,3,3,4,5,4,4,5,6,6,3,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,7,6,7,7,6,7,5,2,2,2,4,4,7,7,5,6,7,4,5,5,6,5,4,5,7,3,3,2,1,2,80,80,100,0,100,90,90,100,90,10,0, , , , ,1,-99,-99,0,3,It was an interesting and thought provoking film clip & survey. Thanks!,2,53,66046,2,1,2,2,4,6,4,3,1,4,1,1,1,4150,2,2,1,3,1,1,KS,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.178120252775358,1,2.57142857142857,7,6.5,4.16666666666667,4.33333333333333,5.66666666666667,5,4.33333333333333,5.66666666666667,5, , , , , , , , , , , , , , , , , , , , ,6,6.4,6.33333333333333,6.5,5,5.25,2.2, , , , ,1,1,1,3,1,1,1,0,1, ,2,1,1,1,0,4.33333333333333,5.66666666666667,.578654441666222, ,.578654441666222
iPd241e6467da8540a,12/19/2022 16:26:22,12/19/2022 16:49:07,12/19/2022 16:49:07,0,100,1364,1,174.247.253.212,R_stn3u3Ay5jnJ5ex,34.7448,-92.2883,Opera,72.5.3767.69342,Linux,360x720,anonymous,EN,true,100,0,12/19/2022 22:49:15,43,1,3,3,2,3,1,1,1,5,5,6,6,1,1,1,1,3,4,1,4, , , , , , , , , , , , , , , , , , ,6,4,5,5,6,4,5,5,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,5,5,6,5,5,6,2,1,-2,1,4,3,5,5,4,6,7,7,6,2,6,5,4,5,6,2,1,1,1,2,90,40,90,10,60,40,60,70,70,10,2, , , , ,1,-99,-99,0,1,I only had a problem with the video pausing,2,46,38652,3,2,2,2,6,2,1,4,3,1,1,1,1, ,3,2,1,2,99,1,MS,99, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,-.156811510906763,1,1.71428571428571,5,6,1.83333333333333, , , , , , ,5,5,5.33333333333333, , , , , , , , , , , , , , , , , ,5.33333333333333,4.8,4.66666666666667,6.5,5.25,5,1.4, , , , ,1,0,1,2,1,1,0,1,1, ,9,1,0,1,1,5,5,-.667059981365215, ,-.667059981365215
iPd25214036f76d728,12/23/2022 14:57:07,12/23/2022 15:16:27,12/23/2022 15:16:28,0,100,1160,1,68.49.11.120,R_1JRwo18PxUslUAy,43.1963,-86.2717,Safari iPhone,16.1,iPhone,375x667,anonymous,EN, ,0,0,10/14/1582 0:00:00,51,1,1,4,2,4,5,5,3,7,7,5,5,4,3,1,1,3,1,1,4,6,6,5,5,5,6,6,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,7,4,6,6,4,7,3,2,2,2,3,5,7,7,7,6,6,7,4,4,7,7,7,6,7,1,4,3,1,2,100,100,100,100,100,100,100,100,100,100,1, ,1, , , ,Biology,-99,1,3,-99,2,52,49441,2,2,2,1,3,3,1,4,4,8,1,3,1,3000,2,4,2,5,1,1,MI,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-.208534508477658,1,2,7,5,3.83333333333333,5.66666666666667,5.33333333333333,6.66666666666667,5.66666666666667,5.33333333333333,6.66666666666667, , , , , , , , , , , , , , , , , , , , ,5.33333333333333,5.2,7,6,5.5,6.75,2.2, , , , ,1,1,1,3,1,1,0,1,2,1,1,1,1,1,1,5.66666666666667,5.33333333333333,.578654441666222, ,.578654441666222
iPd2540b7ec0be629a,12/22/2022 1:46:13,12/22/2022 2:28:34,12/22/2022 2:28:36,0,100,2541,1,107.135.74.72,R_3Hq0jVYo3hiEB7v,30.3608,-91.0917,Firefox,108.0,Windows NT 10.0,1366x768,anonymous,EN,true,100,5,12/22/2022 6:18:26,46,1,2,5,5,5,3,1,2,7,5,5,6,2,2,3,1,4,2,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,5,3,5,5,5,4,7,7, , , , , , , , , ,6,7,7,7,7,1,7,5,1,2,-2, , , , , , , , , , , ,3,1,6,5,5,5,6,7,4,6,7,2,2,2,6,3,3,1,1,3,100,30,70,0,100,50,100,80,80,10,0,1, , , , ,-99,-99,0,5,-99,2,30,70820,3,2,2,1,7,5,1,4,1,4,1,1,1,760,1,2,3,4,98,1,LA,1, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , ,.141609901548844,1,2.42857142857143,6,5.5,3.5, , , , , , , , , , , , , , , , , , ,4.66666666666667,5,6, , , ,6.66666666666667,5.4, , ,5.33333333333333,5.5,6,3,2.2,1,1,1,3, , , , ,1,1,0,1,1,1,31,0,0,0,1,4.66666666666667,5, ,.820640847587717,.820640847587717
iPd27542de0a955da9,12/22/2022 14:57:40,12/22/2022 15:13:05,12/22/2022 15:13:06,0,100,925,1,172.75.235.139,R_3qR9Z7OoYRWgDLs,34.0651,-81.0281,Chrome,108.0.0.0,Android 11,360x780,anonymous,EN, ,0,0,10/14/1582 0:00:00,60,1,3,4,5,5,3,1,2,7,7,6,5,3,4,2,1,5,2,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,5,2,4,5,2,7,7,6, , , , , , , , , ,7,5,6,7,1,7,1,1,99,2,2, , , , , , , , , , , ,4,3,5,6,7,6,6,7,5,5,6,7,7,6,4,3,5,5,4,4,100,30,50,20,90,100,100,90,50,20,1, ,1, , , ,-99,-99,0,5,-99,2,23,29210,3,2,2,1,5,3,2,4,3,3,1,3,1,1760,2,2,2,7,6,1,SC,2, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,-.268117373326484,1,3,7,5.5,3.33333333333333, , , , , , , , , , , , , , , , , , ,3.66666666666667,3.66666666666667,6.66666666666667, , , ,6,3.4, , ,6,6,5.75,6,4.2,0,1,0,1, , , , ,1,1,0,1,1,1,32,0,0,0,0,3.66666666666667,3.66666666666667, ,-1.60935014468564,-1.60935014468564
iPd275f0c4d875e260,12/22/2022 18:42:16,12/22/2022 18:57:30,12/22/2022 18:57:30,0,100,913,1,136.32.50.128,R_1KoLv3kgXKHKRpS,38.9291,-94.5455,Safari iPhone,16.1,iPhone,414x896,anonymous,EN, ,0,0,10/14/1582 0:00:00,53,1,3,4,4,4,3,3,3,7,5,7,7,3,3,3,3,2,3,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,4,5,5,5,5,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,7,6,6,6,4,6,7,-1,2,-2, , , , , , , , , , , ,4,4,6,5,5,7,7,4,6,5,7,4,4,3,4,3,4,3,3,3,80,80,80,80,80,80,80,80,80,80,0,1, , , , ,-99,-99,0,8,-99,1,59,64082,2,1,2,2,4,7,2,3,4,7,1,3,1,3760,2,6,6,4,1,1,MO,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , ,-.27115990259536,1,3,6,7,3.5, , , , , , , , , , , , ,5,5,6, , , , , , , , , ,5.66666666666667,5.8, , ,5.33333333333333,7,5.5,3.75,3.2,0,1,1,2, , , , ,0,0,1,0,3,1,23,0,1,0,0,5,5, ,-.39435464854896,-.39435464854896
iPd2bdbdfdf93f813b,12/22/2022 19:34:00,12/22/2022 19:51:45,12/22/2022 19:51:45,0,100,1064,1,104.28.48.102,R_RRz7chF5ZySsYHD,32.7797,-96.8022,Safari iPhone,15.2,iPhone,390x844,anonymous,EN, ,0,75,10/14/1582 0:00:00,33,1,1,1,1,1,1,1,1,2,7,2,5,1,1,1,1,1,2,2,4, , , , , , , , , ,5,5,4,4,5,5,7,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,6,6,7,7,7,7,6,2,2,-1, , , , , , , , , , , ,2,5,6,6,4,4,5,5,6,6,6,5,5,6,6,4,3,3,4,4,50,80,0,100,50,100,100,0,30,60,0,1, , , , ,-99,-99,1,2,Not sure messing with DNA is the ethical thing to do because it altered a person.  If it can be used only to fix DNA like those with sickle cell it may be a good thing.,2,72,79068,3,1,2,2,7,6,3,4,1,1,1,1,1, ,3,7,7,1,1,1,TX,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,-.232874742628668,1,1.28571428571429,4.5,3.5,1, , , , , , , , , , , , , , , , , , , , , , , , ,6,6.8, , ,5.33333333333333,4.5,5.75,5.5,3.6,1,1,1,3, , , , ,1,1,1,0,3,1,0,0,0,0,0,0,0, ,.820640847587717,.820640847587717
iPd38e3de6c9497d90,12/20/2022 4:59:07,12/20/2022 5:23:37,12/20/2022 5:23:37,0,100,1470,1,174.247.253.159,R_vGe5wNofMTnLfvH,34.7448,-92.2883,Chrome,108.0.0.0,Android 12,432x960,anonymous,EN, ,0,0,10/14/1582 0:00:00,49,1,4,5,5,4,2,1,1,6,7,7,6,3,4,3,1,3,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,4,6,5,6,5,6,7,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,6,6,5,5,6,6,6,6,3,6,7,6,6,4,3,1,1,1,40,30,40,40,40,70,40,30,70,70,2, , , , ,1,-99,-99,0,7,Thank you very much,2,30,73108,3,1,2,1,7,2,1,4,4,4,1,1,1,5880,3,6,4,3,99,1,OK,1, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,-.129935835698357,1,3.14285714285714,6.5,6.5,3, , , , , , , , , , , , , , , ,5,5.33333333333333,6.33333333333333, , , , , , , , , , ,5.66666666666667,5.5,5.25,6.25,2, , , , , , , , ,1,1,1,0,3, ,18,1,1,0,0,5,5.33333333333333, , , 
iPd3c0515fda1dcf4e,12/23/2022 0:14:32,12/23/2022 0:42:51,12/23/2022 0:42:51,0,100,1699,1,45.56.200.167,R_1OZFOGvqoRrYyj6,25.7806,-80.1826,Firefox,108.0,Windows NT 10.0,1024x600,anonymous,EN, ,0,40,10/14/1582 0:00:00,62,1,5,5,4,5,4,4,4,7,6,5,6,4,4,5,5,5,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,4,4,4,5,5,5,6, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,5,5,7,5,6,6,7,1,1,1, , , , , , , , , , , ,4,4,5,5,6,5,6,5,6,6,7,5,6,5,5,4,5,4,4,4,70,80,70,80,70,70,80,80,70,60,1,1, , , , ,-99,-99,1,8,thank you,2,24,90006,4,1,2, ,9,8,2, , ,5, , , ,4472, ,6,6, ,1, ,CA,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,-.0718742354839691,1,4.42857142857143,6.5,5.5,4.33333333333333, , , , , , , , , , , , ,4.66666666666667,4.33333333333333,5.33333333333333, , , , , , , , , ,5.33333333333333,6.2, , ,5.33333333333333,5.5,6,5.25,4.2,1,1,0,2, , , , ,1,1,1,0,3,1,24,0,1,0,1,4.66666666666667,4.33333333333333, ,-.39435464854896,-.39435464854896
iPd3c0f9e33af511e6,12/22/2022 18:47:32,12/22/2022 19:04:22,12/22/2022 19:04:22,0,100,1009,1,64.253.212.76,R_3CZbFLuYDzQLGfE,35.816,-86.0486,Chrome,108.0.0.0,Android 11,432x960,anonymous,EN, ,0,0,10/14/1582 0:00:00,58,1,2,3,3,3,1,1,1,7,7,7,6,3,1,3,1,3,3,3,4,0,0,0,0,0,0,6,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,7,6,6,6,6,6,4,2,2,2,5,2,7,7,6,7,7,7,7,7,7,6,7,7,7,5,5,3,1,1,70,100,70,70,80,90,100,90,90,80,2, , , , ,1,-99,-99,0,3,This a great thing,1,50,37190,3,1,2,2,6,2,8,4,4,1,1,4,1, ,3,4,4,2,99,2,TN,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-.24681966844435,1,2.42857142857143,7,6.5,2,0,0,6.66666666666667,0,0,6.66666666666667, , , , , , , , , , , , , , , , , , , , ,6.33333333333333,5.6,6.66666666666667,7,7,6.75,3, , , , ,1,1,1,3,0,0,1,0,2, ,1,1,1,1,1,0,0,.578654441666222, ,.578654441666222
iPd3d32cbfcb6bad98,12/22/2022 14:55:23,12/22/2022 15:17:13,12/22/2022 15:17:14,0,100,1310,1,142.196.136.252,R_3qeRIe5LFnYpvck,28.5759,-81.3957,Chrome,108.0.5359.128,Android 13,320x694,anonymous,EN, ,0,0,10/14/1582 0:00:00,41,1,3,4,4,5,2,1,3,6,6,6,5,2,2,1,1,4,3,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,5,4,5,6,3,4,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,5,6,7,6,5,5,6,6,5,6,5,4,5,7,3,3,2,1,2,90,90,90,60,90,70,90,90,80,60,0,1, , , , ,-99,-99,0,7,-99,2,77,32805,3,1,2,2,5,6,3,3,4,3,1,4,1,5960,1,1,1,1,99,1,FL,1, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,-.170502892616706,1,2.14285714285714,6,5.5,3.16666666666667, , , , , , , , , , , , , , , ,5,5,4.33333333333333, , , , , , , , , , ,6.33333333333333,5,5.75,5.25,2.2, , , , , , , , ,1,1,1,0,1,1,18,1,1,0,0,5,5, , , 
iPd3f02c4510aa75b6,12/19/2022 15:12:52,12/19/2022 15:38:34,12/19/2022 15:38:34,0,100,1541,1,107.127.39.10,R_25G9pqwbzUXsCX3,39.7388,-104.9868,Chrome,99.0.4844.88,Android 12,320x712,anonymous,EN, ,0,0,10/14/1582 0:00:00,55,1,1,2,2,3,1,4,1,6,5,4,5,4,1,1,1,5,3,4,4,4,4,5,4,5,5,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,5,5,5,6,4,6,1,99,2,2,3,2,4,4,5,4,5,7,6,4,6,6,6,6,6,3,3,2,2,1,70,50,50,50,70,20,80,50,50,10,2, , , , ,1,-99,-99,1,3,-99,1,55,80207,4,2,2,2,8,2,6,8,8,1,2,1,3,2082,1,4,2,6,1,1,CO,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-.111934204190839,1,2.71428571428571,5.5,4.5,2.16666666666667,4.33333333333333,4.66666666666667,6,4.33333333333333,4.66666666666667,6, , , , , , , , , , , , , , , , , , , , ,4.66666666666667,4.4,4.33333333333333,4.5,5.75,6,2.2, , , , ,0,1,1,2,0,0,0,1,2, ,1,1,1,1,1,4.33333333333333,4.66666666666667,-.667059981365215, ,-.667059981365215
iPd3f394ecfe42699f,12/21/2022 11:12:41,12/21/2022 11:28:15,12/21/2022 11:28:15,0,100,933,1,174.100.182.137,R_2ZCwoTRIDAUne4F,41.3222,-80.7443,Chrome,108.0.0.0,Android 13,412x883,anonymous,EN, ,0,0,10/14/1582 0:00:00,57,1,2,5,5,5,2,2,2,6,7,6,6,2,1,2,1,5,5,3,4, , , , , , , , , , , , , , , , , , ,6,6,6,6,6,6,6,6,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,7,5,6,6,6,6,6,2,2,2,4,2,6,6,6,6,7,6,6,5,7,6,5,5,4,4,5,5,3,4,100,100,100,100,100,100,100,100,100,70,1,1, , , , ,-99,-99,0,1,-99,2,36,44485,2,1,2,1,3,4,2,5;98,4,1,1,2,1,9320,99,4,2,4,2,1,OH,2, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,-.266089020480566,1,2.71428571428571,6.5,6,3.5, , , , , , ,6,6,6.33333333333333, , , , , , , , , , , , , , , , , ,5.66666666666667,6,6,6.5,6,5,4.2, , , , ,1,1,1,3,1,1,1,0,2,1,10,1,0,1,0,6,6,.578654441666222, ,.578654441666222
iPd3fa9a9ce76c89ac,12/27/2022 3:19:35,12/27/2022 3:32:08,12/27/2022 3:32:09,0,100,753,1,107.11.144.159,R_2BhpQ3nGuoMq7H1,39.9508,-82.9329,Chrome,108.0.0.0,Android 10,360x780,anonymous,EN, ,0,0,10/14/1582 0:00:00,61,1,4,4,5,3,3,4,4,4,6,4,4,4,5,4,4,4,3,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,4,2,5,4,5,5,6,5, , , , , , , , , ,5,5,5,5,5,6,5,6,99,1,2, , , , , , , , , , , ,4,3,5,5,5,5,5,6,5,5,4,5,6,4,6,4,3,4,3,4,80,80,80,10,70,10,90,80,50,20,1, , , , ,1,-99,-99,0,5,-99,2,35,43203,2,2,2,2,3,3,8,98,7,3,1,1,1,1840,1,2,2,1,10,2,OH,1, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , ,-.311726959513709,1,4,5,4,3.83333333333333, , , , , , , , , , , , , , , , , , ,3.66666666666667,4.66666666666667,5.33333333333333, , , ,5,5.4, , ,5,5,5,5.25,3.6,0,1,0,1, , , , ,1,1,0,1,1, ,31,0,0,0,1,3.66666666666667,4.66666666666667, ,-1.60935014468564,-1.60935014468564
